learning_instance_id,EmployeeID,participant_completed,learning_title,rating,length,provider,completion_date,instructor_name,instructor_from
epytpn,5887,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
fibxof,5887,False,Effective Workplace Communication,1,240,Communication Institute,,Dr. Michael Johnson,Udemy
aerpkm,5887,False,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
vkhadc,5888,False,Customer Service Excellence,4,120,Service Institute,,Dr. John Smith,Coursera
aoqwug,5888,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
zzuels,5890,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
gdspuj,5890,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
sowhqd,5891,True,Effective Workplace Communication,2,240,Communication Institute,11/28/2015,Dr. Michael Johnson,Udemy
mytfip,5893,False,Leadership Essentials,4,150,Leadership Institute,,Dr. David Williams,Coursera
tykgkf,5893,False,Inventory Management Fundamentals,1,180,Learning Academy,,Prof. Emily Anderson,edX
kwxkdc,5893,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
wbamyq,5893,True,Customer Service Excellence,0,120,Service Institute,09/13/2015,Dr. John Smith,Coursera
weomvl,5894,False,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
xjdihz,5896,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
unkjen,5896,True,Customer Service Excellence,2,120,Service Institute,06/13/2015,Dr. John Smith,Coursera
mvyyom,5896,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
fxrwgl,5896,True,Inventory Management Fundamentals,5,180,Learning Academy,12/25/2015,Prof. Emily Anderson,edX
vikcux,5896,True,Leadership Essentials,4,150,Leadership Institute,06/21/2015,Dr. David Williams,Coursera
feunai,5897,True,Inventory Management Fundamentals,5,180,Learning Academy,09/17/2015,Prof. Emily Anderson,edX
zlxcdo,5897,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
vrikve,5897,False,Leadership Essentials,5,150,Leadership Institute,,Dr. David Williams,Coursera
adlcjd,5897,True,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,02/07/2015,Prof. Jennifer Davis,Codecademy
muvowp,5899,True,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,01/30/2015,Prof. Jennifer Davis,Codecademy
xiyzgu,5899,True,Financial Literacy for Professionals,4,90,Finance Masters,06/20/2015,Prof. Samantha Roberts,LinkedIn Learning
btyehe,5899,True,Effective Workplace Communication,3,240,Communication Institute,09/01/2015,Dr. Michael Johnson,Udemy
drvlcv,5899,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
wgdtkn,5899,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
zqiekm,5901,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
dvgwml,5901,True,Inventory Management Fundamentals,2,180,Learning Academy,11/24/2015,Prof. Emily Anderson,edX
dipruk,5902,True,Inventory Management Fundamentals,4,180,Learning Academy,08/23/2015,Prof. Emily Anderson,edX
xrkacm,5902,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
envqsp,5903,False,Customer Service Excellence,4,120,Service Institute,,Dr. John Smith,Coursera
gjyhjr,5903,True,Leadership Essentials,0,150,Leadership Institute,03/10/2015,Dr. David Williams,Coursera
lmlvat,5903,True,Inventory Management Fundamentals,0,180,Learning Academy,09/07/2015,Prof. Emily Anderson,edX
yiboru,5903,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,11/10/2015,Prof. Jennifer Davis,Codecademy
bvxmsa,5905,True,Inventory Management Fundamentals,3,180,Learning Academy,11/08/2015,Prof. Emily Anderson,edX
lecgqe,5905,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,05/18/2015,Prof. Jennifer Davis,Codecademy
enpoxa,5906,True,Financial Literacy for Professionals,5,90,Finance Masters,03/02/2015,Prof. Samantha Roberts,LinkedIn Learning
smdkfb,5906,True,Customer Service Excellence,5,120,Service Institute,01/31/2015,Dr. John Smith,Coursera
podfdw,5906,False,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
weacyc,5906,True,Effective Workplace Communication,1,240,Communication Institute,08/09/2015,Dr. Michael Johnson,Udemy
vlwsjm,5907,True,Effective Workplace Communication,3,240,Communication Institute,11/09/2015,Dr. Michael Johnson,Udemy
dormpd,5907,True,Financial Literacy for Professionals,2,90,Finance Masters,10/16/2015,Prof. Samantha Roberts,LinkedIn Learning
pqyxvn,5907,True,Inventory Management Fundamentals,4,180,Learning Academy,01/20/2015,Prof. Emily Anderson,edX
quetsa,5907,True,Leadership Essentials,0,150,Leadership Institute,06/25/2015,Dr. David Williams,Coursera
xrxiai,5908,True,Leadership Essentials,4,150,Leadership Institute,03/23/2015,Dr. David Williams,Coursera
oacjlr,5908,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
cyzajs,5908,False,Customer Service Excellence,4,120,Service Institute,,Dr. John Smith,Coursera
ywsobg,5908,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
jyffnn,5908,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
motieo,5911,False,Financial Literacy for Professionals,2,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
bkpbzy,5912,False,Financial Literacy for Professionals,3,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
hakeep,5912,False,Customer Service Excellence,1,120,Service Institute,,Dr. John Smith,Coursera
uyvczs,5915,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
oqxymw,5916,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
ywuecb,5919,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
negung,5919,True,Leadership Essentials,0,150,Leadership Institute,07/31/2015,Dr. David Williams,Coursera
yrcynk,5919,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
brjzml,5919,True,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,10/30/2015,Prof. Jennifer Davis,Codecademy
wfniww,5919,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
qkacza,5921,True,Effective Workplace Communication,2,240,Communication Institute,10/14/2015,Dr. Michael Johnson,Udemy
bbffks,5921,True,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,09/01/2015,Prof. Jennifer Davis,Codecademy
hvnalr,5921,False,Financial Literacy for Professionals,4,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
xlqarz,5922,True,Customer Service Excellence,4,120,Service Institute,07/30/2015,Dr. John Smith,Coursera
djuoye,5922,False,Financial Literacy for Professionals,2,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
muhgjt,5923,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
qigcuz,5923,False,Inventory Management Fundamentals,4,180,Learning Academy,,Prof. Emily Anderson,edX
kjkpoe,5923,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
jokyzn,5923,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
pdwcub,5924,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,10/17/2015,Prof. Jennifer Davis,Codecademy
wnyaim,5924,True,Inventory Management Fundamentals,4,180,Learning Academy,03/12/2015,Prof. Emily Anderson,edX
opmpga,5924,True,Customer Service Excellence,2,120,Service Institute,02/06/2015,Dr. John Smith,Coursera
nvhwbk,5924,False,Leadership Essentials,4,150,Leadership Institute,,Dr. David Williams,Coursera
dfjehj,5924,True,Effective Workplace Communication,3,240,Communication Institute,09/10/2015,Dr. Michael Johnson,Udemy
jgydfw,5925,False,Financial Literacy for Professionals,4,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
kskout,5925,True,Inventory Management Fundamentals,1,180,Learning Academy,02/21/2015,Prof. Emily Anderson,edX
zzkoge,5925,True,Effective Workplace Communication,4,240,Communication Institute,07/09/2015,Dr. Michael Johnson,Udemy
nalgug,5926,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
buhpos,5926,True,Leadership Essentials,3,150,Leadership Institute,03/23/2015,Dr. David Williams,Coursera
lcbkgz,5926,False,Effective Workplace Communication,3,240,Communication Institute,,Dr. Michael Johnson,Udemy
fptzge,5926,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
ggawzi,5928,True,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,01/07/2015,Prof. Jennifer Davis,Codecademy
dfuweo,5928,True,Financial Literacy for Professionals,3,90,Finance Masters,02/10/2015,Prof. Samantha Roberts,LinkedIn Learning
uwsiig,5928,True,Inventory Management Fundamentals,1,180,Learning Academy,11/19/2015,Prof. Emily Anderson,edX
ntwmlp,5928,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
gzkhjh,5928,True,Customer Service Excellence,5,120,Service Institute,10/07/2015,Dr. John Smith,Coursera
hxbiqe,5929,True,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,05/10/2015,Prof. Jennifer Davis,Codecademy
oqxwwi,5929,False,Inventory Management Fundamentals,0,180,Learning Academy,,Prof. Emily Anderson,edX
wfmqjv,5929,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
imjnlm,5929,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
sqbadn,5932,True,Customer Service Excellence,0,120,Service Institute,09/23/2015,Dr. John Smith,Coursera
pjnxup,5932,True,Leadership Essentials,4,150,Leadership Institute,11/16/2015,Dr. David Williams,Coursera
urriue,5932,True,Effective Workplace Communication,2,240,Communication Institute,10/04/2015,Dr. Michael Johnson,Udemy
xklbod,5932,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
ycnwfw,5933,False,Inventory Management Fundamentals,4,180,Learning Academy,,Prof. Emily Anderson,edX
fqucql,5933,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
ohybxo,5933,True,Customer Service Excellence,4,120,Service Institute,09/01/2015,Dr. John Smith,Coursera
ugqbjn,5933,True,Financial Literacy for Professionals,2,90,Finance Masters,03/08/2015,Prof. Samantha Roberts,LinkedIn Learning
oohgke,5934,True,Financial Literacy for Professionals,3,90,Finance Masters,03/07/2015,Prof. Samantha Roberts,LinkedIn Learning
xkhbpf,5934,True,Customer Service Excellence,2,120,Service Institute,06/10/2015,Dr. John Smith,Coursera
zjovkw,5934,True,Inventory Management Fundamentals,2,180,Learning Academy,04/03/2015,Prof. Emily Anderson,edX
rxwrae,5934,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
pdpivj,5935,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
ucggau,5935,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,10/29/2015,Prof. Jennifer Davis,Codecademy
ksmqxw,5935,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
cwirzg,5935,False,Leadership Essentials,0,150,Leadership Institute,,Dr. David Williams,Coursera
xedttp,5935,False,Effective Workplace Communication,3,240,Communication Institute,,Dr. Michael Johnson,Udemy
evdwvf,5936,False,Leadership Essentials,5,150,Leadership Institute,,Dr. David Williams,Coursera
xsvogl,5936,True,Effective Workplace Communication,0,240,Communication Institute,09/14/2015,Dr. Michael Johnson,Udemy
jqarkx,5937,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
pujdje,5937,True,Leadership Essentials,2,150,Leadership Institute,12/01/2015,Dr. David Williams,Coursera
lomfmg,5937,False,Customer Service Excellence,4,120,Service Institute,,Dr. John Smith,Coursera
yambci,5938,True,Inventory Management Fundamentals,4,180,Learning Academy,11/01/2015,Prof. Emily Anderson,edX
uetqla,5938,True,Effective Workplace Communication,0,240,Communication Institute,01/04/2015,Dr. Michael Johnson,Udemy
lcfpjg,5938,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
nmaitv,5939,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
txulng,5939,True,Leadership Essentials,2,150,Leadership Institute,04/30/2015,Dr. David Williams,Coursera
imytbk,5939,True,Effective Workplace Communication,2,240,Communication Institute,05/08/2015,Dr. Michael Johnson,Udemy
ygdomp,5939,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,05/07/2015,Prof. Jennifer Davis,Codecademy
iolgdo,5940,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
gepqdl,5940,True,Financial Literacy for Professionals,0,90,Finance Masters,06/10/2015,Prof. Samantha Roberts,LinkedIn Learning
bbpiwi,5940,True,Inventory Management Fundamentals,0,180,Learning Academy,02/03/2015,Prof. Emily Anderson,edX
ieuhzp,5941,True,Inventory Management Fundamentals,2,180,Learning Academy,10/11/2015,Prof. Emily Anderson,edX
ixxiyg,5941,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
kjwzcn,5941,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
peaupm,5941,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
cfzpfw,5941,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
ctbemn,5943,True,Financial Literacy for Professionals,3,90,Finance Masters,05/02/2015,Prof. Samantha Roberts,LinkedIn Learning
xsitfy,5943,True,Effective Workplace Communication,5,240,Communication Institute,11/13/2015,Dr. Michael Johnson,Udemy
mtrfdn,5945,True,Financial Literacy for Professionals,3,90,Finance Masters,02/25/2015,Prof. Samantha Roberts,LinkedIn Learning
nfyyti,5945,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
dlugrh,5945,True,Inventory Management Fundamentals,0,180,Learning Academy,07/14/2015,Prof. Emily Anderson,edX
yniobj,5946,True,Inventory Management Fundamentals,5,180,Learning Academy,03/02/2015,Prof. Emily Anderson,edX
nnobem,5946,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
oglnda,5947,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
kvrphm,5947,True,Effective Workplace Communication,2,240,Communication Institute,09/03/2015,Dr. Michael Johnson,Udemy
vfxelg,5947,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
ngjupv,5947,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
fltfzc,5947,True,Inventory Management Fundamentals,0,180,Learning Academy,11/27/2015,Prof. Emily Anderson,edX
wbfhpk,5949,True,Inventory Management Fundamentals,3,180,Learning Academy,01/11/2015,Prof. Emily Anderson,edX
jdmvfl,5949,True,Customer Service Excellence,4,120,Service Institute,06/30/2015,Dr. John Smith,Coursera
kiozmx,5949,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
uvouvt,5952,False,Customer Service Excellence,5,120,Service Institute,,Dr. John Smith,Coursera
cpgugh,5952,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
fwkxgp,5952,False,Inventory Management Fundamentals,2,180,Learning Academy,,Prof. Emily Anderson,edX
hyvmdf,5953,True,Customer Service Excellence,4,120,Service Institute,05/15/2015,Dr. John Smith,Coursera
nlpyvu,5953,True,Leadership Essentials,3,150,Leadership Institute,03/03/2015,Dr. David Williams,Coursera
ypokpv,5954,False,Inventory Management Fundamentals,4,180,Learning Academy,,Prof. Emily Anderson,edX
wxxley,5954,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
zrvjxz,5954,True,Financial Literacy for Professionals,0,90,Finance Masters,11/15/2015,Prof. Samantha Roberts,LinkedIn Learning
zetvvd,5954,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
iyhslk,5954,True,Leadership Essentials,4,150,Leadership Institute,11/17/2015,Dr. David Williams,Coursera
grsfmv,5955,True,Leadership Essentials,2,150,Leadership Institute,10/17/2015,Dr. David Williams,Coursera
tygohg,5955,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,12/03/2015,Prof. Jennifer Davis,Codecademy
khortd,5955,False,Customer Service Excellence,3,120,Service Institute,,Dr. John Smith,Coursera
